id,model_key,model_family,model_params,protagonist_gender,country,region,person,word_count,pca_x,pca_y,tsne_x,tsne_y,tsne3_x,tsne3_y,tsne3_z
ollama-gemma3-12b_Cousin_Japan_male,ollama-gemma3-12b,gemma,12B,male,Japan,East/SE Asia,Cousin,167,-1.0686728,2.447528,48.057575,-12.538593,-13.5289545,0.19244485,-11.229143
ollama-gemma3-27b_Cousin_Japan_male,ollama-gemma3-27b,gemma,27B,male,Japan,East/SE Asia,Cousin,196,-2.2588103,1.2806139,32.743183,6.604665,-14.605354,9.068879,-23.90167
ollama-llama31-8b_Cousin_China_female,ollama-llama31-8b,llama,8B,female,China,East/SE Asia,Cousin,172,-0.43588454,-1.6272697,15.243873,10.10465,-16.259514,-6.862183,-11.147328
ollama-llama32-3b_Cousin_China_female,ollama-llama32-3b,llama,3B,female,China,East/SE Asia,Cousin,172,-0.25763223,-2.6588395,13.908533,11.437211,-8.657501,0.26282728,-5.3725653
ollama-llama3-70b_Cousin_China_female,ollama-llama3-70b,llama,70B,female,China,East/SE Asia,Cousin,187,1.0365349,-3.3601346,0.73992735,18.779984,-13.1425085,-3.4965477,-3.8248527
ollama-mistral-7b_Cousin_China_female,ollama-mistral-7b,mistral,7B,female,China,East/SE Asia,Cousin,193,-0.11688588,0.38207543,11.942229,-11.285783,-10.568238,-15.338904,2.7334259
ollama-qwen25-7b_Cousin_China_female,ollama-qwen25-7b,qwen,7B,female,China,East/SE Asia,Cousin,175,0.8265045,0.3399892,-3.7690978,-7.2305026,1.6305317,-21.512203,26.536472
ollama-qwen25-3b_Cousin_China_female,ollama-qwen25-3b,qwen,3B,female,China,East/SE Asia,Cousin,161,1.8076358,0.3835055,-7.3221908,-25.460102,14.647853,5.373412,15.603602
ollama-gemma2-2b_Cousin_China_female,ollama-gemma2-2b,gemma,2B,female,China,East/SE Asia,Cousin,198,0.85658026,0.53633046,-16.694029,-4.3614745,16.52436,-3.1217017,-9.988576
ollama-gemma3-12b_Cousin_China_female,ollama-gemma3-12b,gemma,12B,female,China,East/SE Asia,Cousin,191,-2.2949083,0.4978463,45.404255,-7.49179,-18.858078,-3.3932762,-10.815156
ollama-gemma3-27b_Cousin_China_female,ollama-gemma3-27b,gemma,27B,female,China,East/SE Asia,Cousin,190,-1.9277759,-0.32317966,37.56151,1.5788306,-16.422132,6.8871126,-7.9729776
ollama-gptoss-20b_Cousin_China_female,ollama-gptoss-20b,gpt-oss,20B,female,China,East/SE Asia,Cousin,148,0.068376705,1.2273097,-31.11208,-13.050985,22.562485,-8.957326,-4.946353
ollama-llama31-8b_Cousin_China_male,ollama-llama31-8b,llama,8B,male,China,East/SE Asia,Cousin,164,1.341358,-0.855467,-25.324587,15.786476,14.9507,23.154749,-13.732974
ollama-llama32-3b_Cousin_China_male,ollama-llama32-3b,llama,3B,male,China,East/SE Asia,Cousin,180,0.41990864,-0.6270447,0.25997588,20.051691,-16.458796,0.5309805,-4.5533223
ollama-llama3-70b_Cousin_China_male,ollama-llama3-70b,llama,70B,male,China,East/SE Asia,Cousin,203,0.6762285,-0.8507456,-9.897465,9.824665,1.8691664,3.7439814,4.2644234
ollama-mistral-nemo_Cousin_China_male,ollama-mistral-nemo,mistral,12B,male,China,East/SE Asia,Cousin,198,0.96710724,2.9887853,-0.23285367,-23.826044,22.402296,10.187192,22.425714
ollama-mistral-7b_Cousin_China_male,ollama-mistral-7b,mistral,7B,male,China,East/SE Asia,Cousin,184,1.4532645,0.9876567,-28.758879,26.444384,16.036356,27.15248,5.363283
ollama-qwen25-7b_Cousin_China_male,ollama-qwen25-7b,qwen,7B,male,China,East/SE Asia,Cousin,141,1.8080338,-0.23639959,-7.1696444,-6.299729,11.392458,3.1223543,10.519324
ollama-qwen25-3b_Cousin_China_male,ollama-qwen25-3b,qwen,3B,male,China,East/SE Asia,Cousin,108,-0.26321462,-0.44308466,2.0248907,-24.522749,8.541101,-13.14846,13.008161
ollama-gemma2-2b_Cousin_China_male,ollama-gemma2-2b,gemma,2B,male,China,East/SE Asia,Cousin,208,-2.0158796,1.7228384,21.205832,-30.364128,11.662693,-34.39084,1.1122313
ollama-gemma3-12b_Cousin_China_male,ollama-gemma3-12b,gemma,12B,male,China,East/SE Asia,Cousin,203,-1.8284444,1.365092,45.074875,-6.718896,-20.284588,-5.104069,-11.268262
ollama-gemma3-27b_Cousin_China_male,ollama-gemma3-27b,gemma,27B,male,China,East/SE Asia,Cousin,187,-2.9834929,0.2139416,54.13847,10.516468,-27.265295,7.4191523,-28.276587
ollama-gptoss-20b_Cousin_China_male,ollama-gptoss-20b,gpt-oss,20B,male,China,East/SE Asia,Cousin,191,1.2417324,0.99112475,-30.519503,-12.215656,21.645523,-6.7857203,-4.0423665
ollama-llama31-8b_Cousin_SouthKorea_female,ollama-llama31-8b,llama,8B,female,South Korea,East/SE Asia,Cousin,165,-0.09717631,-0.6679702,14.868179,16.19397,0.32763687,-6.8211956,-6.0921564
ollama-llama32-3b_Cousin_SouthKorea_female,ollama-llama32-3b,llama,3B,female,South Korea,East/SE Asia,Cousin,166,-1.0835927,-1.5485408,15.583648,5.434698,-17.27039,-9.382011,-8.364409
ollama-llama3-70b_Cousin_SouthKorea_female,ollama-llama3-70b,llama,70B,female,South Korea,East/SE Asia,Cousin,197,0.7155632,-1.7106571,-0.9419296,1.042416,-14.288261,-6.578137,2.4142923
ollama-mistral-nemo_Cousin_SouthKorea_female,ollama-mistral-nemo,mistral,12B,female,South Korea,East/SE Asia,Cousin,184,-1.6362845,2.1850898,19.720324,-17.141817,-5.837399,-29.822996,-6.530825
ollama-mistral-7b_Cousin_SouthKorea_female,ollama-mistral-7b,mistral,7B,female,South Korea,East/SE Asia,Cousin,200,1.7650845,-1.5488265,-20.274445,7.1199017,15.999582,11.498518,-11.296737
ollama-qwen25-7b_Cousin_SouthKorea_female,ollama-qwen25-7b,qwen,7B,female,South Korea,East/SE Asia,Cousin,164,0.6116045,-0.1637187,14.714467,-6.6256166,-18.113491,-19.966948,0.73578346
ollama-qwen25-3b_Cousin_SouthKorea_female,ollama-qwen25-3b,qwen,3B,female,South Korea,East/SE Asia,Cousin,121,0.9344795,1.4397633,1.4909377,-24.11298,6.014085,-13.618154,12.60319
ollama-gemma2-2b_Cousin_SouthKorea_female,ollama-gemma2-2b,gemma,2B,female,South Korea,East/SE Asia,Cousin,176,-0.6405151,0.1030216,13.376987,6.732295,20.986727,-2.504937,-18.202774
ollama-gemma3-12b_Cousin_SouthKorea_female,ollama-gemma3-12b,gemma,12B,female,South Korea,East/SE Asia,Cousin,173,-1.8723838,0.836328,46.924507,-10.837547,-16.65631,1.1733842,-14.877946
ollama-gemma3-27b_Cousin_SouthKorea_female,ollama-gemma3-27b,gemma,27B,female,South Korea,East/SE Asia,Cousin,194,-2.3396018,-1.4604197,46.496635,-3.4024396,-20.079685,-6.22696,-19.20704
ollama-gptoss-20b_Cousin_SouthKorea_female,ollama-gptoss-20b,gpt-oss,20B,female,South Korea,East/SE Asia,Cousin,142,0.22739121,-0.24986973,-30.249884,-15.074683,24.164248,-9.479896,-0.054700606
ollama-llama31-8b_Cousin_SouthKorea_male,ollama-llama31-8b,llama,8B,male,South Korea,East/SE Asia,Cousin,174,0.13954014,-1.1338553,-11.944056,15.031544,6.2009053,3.7508707,3.5696344
ollama-llama32-3b_Cousin_SouthKorea_male,ollama-llama32-3b,llama,3B,male,South Korea,East/SE Asia,Cousin,186,0.6306814,-2.5473194,11.124953,11.19043,-8.113896,-3.7402847,-6.023151
ollama-llama3-70b_Cousin_SouthKorea_male,ollama-llama3-70b,llama,70B,male,South Korea,East/SE Asia,Cousin,187,-0.4072129,-0.24661246,-8.30495,2.4646542,-0.27213323,1.7596248,7.0745397
ollama-mistral-nemo_Cousin_SouthKorea_male,ollama-mistral-nemo,mistral,12B,male,South Korea,East/SE Asia,Cousin,187,0.45177975,3.3159833,-24.420189,-19.752829,24.71451,-19.870552,2.9791183
ollama-mistral-7b_Cousin_SouthKorea_male,ollama-mistral-7b,mistral,7B,male,South Korea,East/SE Asia,Cousin,186,1.3251307,-0.5534621,-32.54407,9.5342865,-12.736902,-5.941087,10.141969
ollama-qwen25-7b_Cousin_SouthKorea_male,ollama-qwen25-7b,qwen,7B,male,South Korea,East/SE Asia,Cousin,184,0.6194794,0.41785836,-12.543951,-1.3560295,6.2774816,3.4612947,-0.09551284
ollama-qwen25-3b_Cousin_SouthKorea_male,ollama-qwen25-3b,qwen,3B,male,South Korea,East/SE Asia,Cousin,208,-0.8206942,0.8289028,1.5725257,-23.16674,1.7826701,-14.205154,13.305805
ollama-gemma2-2b_Cousin_SouthKorea_male,ollama-gemma2-2b,gemma,2B,male,South Korea,East/SE Asia,Cousin,202,-2.2170403,0.4712325,8.039223,-28.70067,12.126906,-23.531174,13.905842
ollama-gemma3-12b_Cousin_SouthKorea_male,ollama-gemma3-12b,gemma,12B,male,South Korea,East/SE Asia,Cousin,194,-1.8663116,0.73320246,43.47351,-5.4344826,-24.697348,-0.014003343,-16.790504
ollama-gemma3-27b_Cousin_SouthKorea_male,ollama-gemma3-27b,gemma,27B,male,South Korea,East/SE Asia,Cousin,201,-1.8250451,0.79230607,26.053118,14.065027,8.7822895,12.006398,-18.579453
ollama-gptoss-20b_Cousin_SouthKorea_male,ollama-gptoss-20b,gpt-oss,20B,male,South Korea,East/SE Asia,Cousin,143,-0.24194819,0.2274387,-28.153889,-16.468239,28.697216,-13.809088,1.960227
ollama-llama31-8b_Cousin_Indonesia_female,ollama-llama31-8b,llama,8B,female,Indonesia,East/SE Asia,Cousin,175,-0.53390104,-1.2604482,2.8754616,15.210004,-12.52341,9.882884,-4.487143
ollama-llama32-3b_Cousin_Indonesia_female,ollama-llama32-3b,llama,3B,female,Indonesia,East/SE Asia,Cousin,190,-0.95764774,-1.1484861,20.30095,5.606787,8.680345,-17.826244,-11.220054
ollama-llama3-70b_Cousin_Indonesia_female,ollama-llama3-70b,llama,70B,female,Indonesia,East/SE Asia,Cousin,194,0.03864108,-1.5345044,-10.269029,14.745768,7.4854417,9.463818,-0.94258595
ollama-mistral-nemo_Cousin_Indonesia_female,ollama-mistral-nemo,mistral,12B,female,Indonesia,East/SE Asia,Cousin,156,0.35805887,0.55168927,1.029816,-46.212757,-3.014318,-25.63186,28.372719
ollama-mistral-7b_Cousin_Indonesia_female,ollama-mistral-7b,mistral,7B,female,Indonesia,East/SE Asia,Cousin,183,2.624348,0.88438797,-30.991705,26.705969,10.298965,27.725935,9.263431
ollama-qwen25-7b_Cousin_Indonesia_female,ollama-qwen25-7b,qwen,7B,female,Indonesia,East/SE Asia,Cousin,170,1.4067845,-0.43040472,-21.583391,-2.160484,9.109816,13.58451,20.766611
ollama-qwen25-3b_Cousin_Indonesia_female,ollama-qwen25-3b,qwen,3B,female,Indonesia,East/SE Asia,Cousin,98,-0.121264875,-0.05106756,-3.3895032,-19.677078,6.2261553,-2.379255,17.891003
ollama-gemma2-2b_Cousin_Indonesia_female,ollama-gemma2-2b,gemma,2B,female,Indonesia,East/SE Asia,Cousin,191,-0.7556371,1.7143013,17.130817,-26.830164,14.170999,-25.73687,0.5961815
ollama-gemma3-12b_Cousin_Indonesia_female,ollama-gemma3-12b,gemma,12B,female,Indonesia,East/SE Asia,Cousin,193,-1.5791506,-0.5751522,54.425858,-10.994205,-13.877195,-8.846621,-17.339336
ollama-gemma3-27b_Cousin_Indonesia_female,ollama-gemma3-27b,gemma,27B,female,Indonesia,East/SE Asia,Cousin,184,-2.6762865,0.03772138,42.446915,-3.3546433,-25.24167,7.4642286,-20.785501
ollama-gptoss-20b_Cousin_Indonesia_female,ollama-gptoss-20b,gpt-oss,20B,female,Indonesia,East/SE Asia,Cousin,170,-0.19847082,0.31059492,-20.461864,-8.5366335,33.295097,2.951599,-10.585575
ollama-llama31-8b_Cousin_Indonesia_male,ollama-llama31-8b,llama,8B,male,Indonesia,East/SE Asia,Cousin,168,0.61557776,1.120095,-9.739919,17.372139,20.689243,15.062436,9.889629
ollama-llama32-3b_Cousin_Indonesia_male,ollama-llama32-3b,llama,3B,male,Indonesia,East/SE Asia,Cousin,171,0.60566896,-0.64587957,-7.519072,3.4237504,-2.336529,3.3807724,11.819606
ollama-llama3-70b_Cousin_Indonesia_male,ollama-llama3-70b,llama,70B,male,Indonesia,East/SE Asia,Cousin,174,0.6521489,-2.4064364,-21.992102,18.496265,-5.2691483,22.188242,13.859752
ollama-mistral-nemo_Cousin_Indonesia_male,ollama-mistral-nemo,mistral,12B,male,Indonesia,East/SE Asia,Cousin,192,3.0099874,1.9779527,-26.418432,-32.13181,8.46254,12.505281,27.6526
ollama-mistral-7b_Cousin_Indonesia_male,ollama-mistral-7b,mistral,7B,male,Indonesia,East/SE Asia,Cousin,204,2.503986,1.2700508,-30.32382,26.566956,12.346553,27.231684,9.265082
ollama-qwen25-7b_Cousin_Indonesia_male,ollama-qwen25-7b,qwen,7B,male,Indonesia,East/SE Asia,Cousin,175,0.7076693,1.5181191,-16.351353,-28.593515,-7.934469,-1.2801396,29.587423
ollama-qwen25-3b_Cousin_Indonesia_male,ollama-qwen25-3b,qwen,3B,male,Indonesia,East/SE Asia,Cousin,147,0.2418667,-0.13440806,-17.410358,6.3529963,12.765705,9.716135,-6.940925
ollama-gemma2-2b_Cousin_Indonesia_male,ollama-gemma2-2b,gemma,2B,male,Indonesia,East/SE Asia,Cousin,203,-0.45963734,1.8753986,-6.715512,-27.65498,16.988628,-29.087229,19.899418
ollama-gemma3-12b_Cousin_Indonesia_male,ollama-gemma3-12b,gemma,12B,male,Indonesia,East/SE Asia,Cousin,207,-1.7890064,1.9322543,41.050762,19.277847,3.6269293,10.621031,-30.024193
ollama-gemma3-27b_Cousin_Indonesia_male,ollama-gemma3-27b,gemma,27B,male,Indonesia,East/SE Asia,Cousin,191,-2.4661682,1.4234939,35.586388,11.257022,-3.016151,24.60317,-30.630974
ollama-llama31-8b_Cousin_Thailand_female,ollama-llama31-8b,llama,8B,female,Thailand,East/SE Asia,Cousin,169,0.41130677,-2.2796178,-6.58749,12.235871,2.3313525,0.9232255,-4.0919585
ollama-llama32-3b_Cousin_Thailand_female,ollama-llama32-3b,llama,3B,female,Thailand,East/SE Asia,Cousin,181,-0.0841683,-2.254882,12.001219,13.532494,-7.880604,-0.5877356,-7.393834
ollama-llama3-70b_Cousin_Thailand_female,ollama-llama3-70b,llama,70B,female,Thailand,East/SE Asia,Cousin,207,-0.23558146,-2.7575548,11.289559,7.6691904,-17.585041,-5.6083903,-3.0438213
ollama-mistral-7b_Cousin_Thailand_female,ollama-mistral-7b,mistral,7B,female,Thailand,East/SE Asia,Cousin,183,2.1667373,-1.544301,-26.351643,11.394128,-7.289388,6.006289,10.774597
ollama-qwen25-7b_Cousin_Thailand_female,ollama-qwen25-7b,qwen,7B,female,Thailand,East/SE Asia,Cousin,162,0.61135894,0.6853407,-4.0523567,-10.993369,4.0725636,-4.870328,11.755503
ollama-qwen25-3b_Cousin_Thailand_female,ollama-qwen25-3b,qwen,3B,female,Thailand,East/SE Asia,Cousin,114,0.67090327,0.8209331,2.8810327,-26.232086,1.6040295,-19.050346,17.381355
ollama-gemma2-2b_Cousin_Thailand_female,ollama-gemma2-2b,gemma,2B,female,Thailand,East/SE Asia,Cousin,197,-1.1421185,-0.97298616,13.680735,9.21108,-0.9828092,-6.8522835,-0.76164263
ollama-gemma3-12b_Cousin_Thailand_female,ollama-gemma3-12b,gemma,12B,female,Thailand,East/SE Asia,Cousin,198,-1.9393803,-0.45855314,47.117996,-5.9698415,-15.120786,6.411749,-13.086171
ollama-gemma3-27b_Cousin_Thailand_female,ollama-gemma3-27b,gemma,27B,female,Thailand,East/SE Asia,Cousin,185,-3.0169084,0.52036095,57.80568,10.955233,-11.347835,22.756142,-32.060097
ollama-gptoss-20b_Cousin_Thailand_female,ollama-gptoss-20b,gpt-oss,20B,female,Thailand,East/SE Asia,Cousin,154,0.5049314,2.0299459,-31.517859,-11.685699,22.7689,-5.853872,-6.3592677
ollama-llama31-8b_Cousin_Thailand_male,ollama-llama31-8b,llama,8B,male,Thailand,East/SE Asia,Cousin,186,0.040929973,0.23288332,-11.717873,0.23653188,5.6702604,0.6035349,-2.6386244
ollama-llama32-3b_Cousin_Thailand_male,ollama-llama32-3b,llama,3B,male,Thailand,East/SE Asia,Cousin,190,-0.09191901,-1.1811035,-7.4674993,5.4751225,-3.4106007,0.14868487,6.3768544
ollama-llama3-70b_Cousin_Thailand_male,ollama-llama3-70b,llama,70B,male,Thailand,East/SE Asia,Cousin,179,0.2642332,-0.865596,-9.16318,4.3038454,-1.569451,6.5657086,15.319092
ollama-mistral-nemo_Cousin_Thailand_male,ollama-mistral-nemo,mistral,12B,male,Thailand,East/SE Asia,Cousin,187,0.99226063,0.81180155,-30.283888,32.925774,18.318106,-16.182135,-11.07369
ollama-mistral-7b_Cousin_Thailand_male,ollama-mistral-7b,mistral,7B,male,Thailand,East/SE Asia,Cousin,204,3.0669577,-0.69656867,-26.61883,8.323668,10.479674,12.949617,14.425015
ollama-qwen25-7b_Cousin_Thailand_male,ollama-qwen25-7b,qwen,7B,male,Thailand,East/SE Asia,Cousin,175,0.9523022,-0.71160203,-14.57479,-0.68675166,8.1179085,5.924529,14.136376
ollama-qwen25-3b_Cousin_Thailand_male,ollama-qwen25-3b,qwen,3B,male,Thailand,East/SE Asia,Cousin,159,0.6404648,1.1036155,-1.7599235,-11.982386,17.825314,9.092171,12.275325
ollama-gemma2-2b_Cousin_Thailand_male,ollama-gemma2-2b,gemma,2B,male,Thailand,East/SE Asia,Cousin,206,-2.0988414,0.43362737,28.448668,-26.631535,-4.2183695,-30.600178,15.751014
ollama-gemma3-12b_Cousin_Thailand_male,ollama-gemma3-12b,gemma,12B,male,Thailand,East/SE Asia,Cousin,184,-2.9163744,1.3425071,20.451328,-19.275408,-4.191175,-18.943586,-2.614286
ollama-gemma3-27b_Cousin_Thailand_male,ollama-gemma3-27b,gemma,27B,male,Thailand,East/SE Asia,Cousin,161,-1.563058,1.9156046,32.988705,15.758728,7.7986245,18.683514,-20.912554
ollama-gptoss-20b_Cousin_Thailand_male,ollama-gptoss-20b,gpt-oss,20B,male,Thailand,East/SE Asia,Cousin,134,0.83250666,0.0059009194,-25.267662,-6.3916306,22.315489,0.46217978,-2.5548441
ollama-llama31-8b_Cousin_Vietnam_female,ollama-llama31-8b,llama,8B,female,Vietnam,East/SE Asia,Cousin,161,-0.39638197,-0.8978396,-3.813595,0.842134,-5.070976,-13.251576,-3.5823586
ollama-llama32-3b_Cousin_Vietnam_female,ollama-llama32-3b,llama,3B,female,Vietnam,East/SE Asia,Cousin,183,-0.14626174,-1.5800474,14.096308,13.673249,-4.0054913,-8.285555,-3.6458488
ollama-llama3-70b_Cousin_Vietnam_female,ollama-llama3-70b,llama,70B,female,Vietnam,East/SE Asia,Cousin,188,0.6252268,-1.2128716,-5.067364,0.5367893,-4.8682556,-10.350139,0.3358955
ollama-mistral-7b_Cousin_Vietnam_female,ollama-mistral-7b,mistral,7B,female,Vietnam,East/SE Asia,Cousin,166,0.3728002,0.5456581,12.266319,-11.215779,-8.406755,-16.839317,3.6597667
ollama-qwen25-7b_Cousin_Vietnam_female,ollama-qwen25-7b,qwen,7B,female,Vietnam,East/SE Asia,Cousin,199,0.6644811,0.78005457,-5.6505675,-0.19770737,22.862633,3.8133757,9.188516
ollama-qwen25-3b_Cousin_Vietnam_female,ollama-qwen25-3b,qwen,3B,female,Vietnam,East/SE Asia,Cousin,187,-0.024368146,-1.3869183,-4.6437044,-6.660145,5.3853984,-0.8478322,6.4013653
ollama-gemma2-2b_Cousin_Vietnam_female,ollama-gemma2-2b,gemma,2B,female,Vietnam,East/SE Asia,Cousin,199,-1.6198657,1.5284834,27.44816,0.78158754,-17.23257,27.8843,-7.317553
ollama-gemma3-12b_Cousin_Vietnam_female,ollama-gemma3-12b,gemma,12B,female,Vietnam,East/SE Asia,Cousin,191,-2.247594,0.548743,43.63919,-8.529239,-21.78882,-4.0041704,-16.835585
ollama-gemma3-27b_Cousin_Vietnam_female,ollama-gemma3-27b,gemma,27B,female,Vietnam,East/SE Asia,Cousin,183,-3.3775287,0.33355904,57.64913,10.613962,-12.137377,21.58053,-33.379887
ollama-llama31-8b_Cousin_Vietnam_male,ollama-llama31-8b,llama,8B,male,Vietnam,East/SE Asia,Cousin,199,0.39874735,-0.99088365,-10.855776,3.8425727,3.1409183,7.9137845,13.826168
ollama-llama32-3b_Cousin_Vietnam_male,ollama-llama32-3b,llama,3B,male,Vietnam,East/SE Asia,Cousin,190,-0.15595318,-1.1779282,-6.426394,1.4070402,-0.3422299,5.205717,16.77332
ollama-llama3-70b_Cousin_Vietnam_male,ollama-llama3-70b,llama,70B,male,Vietnam,East/SE Asia,Cousin,193,1.1660608,-0.28142503,-24.738157,31.033945,5.104199,31.149693,1.989971
ollama-mistral-7b_Cousin_Vietnam_male,ollama-mistral-7b,mistral,7B,male,Vietnam,East/SE Asia,Cousin,180,1.2113386,-1.1506181,-33.26099,8.305863,-9.413613,-13.309207,-0.54666585
ollama-qwen25-7b_Cousin_Vietnam_male,ollama-qwen25-7b,qwen,7B,male,Vietnam,East/SE Asia,Cousin,181,1.164963,-0.6714563,-15.720303,-19.03849,-4.423467,-7.568884,14.157074
ollama-qwen25-3b_Cousin_Vietnam_male,ollama-qwen25-3b,qwen,3B,male,Vietnam,East/SE Asia,Cousin,166,-0.17746744,0.8591399,3.8071117,-22.191998,3.463182,-14.221655,8.927509
ollama-gemma2-2b_Cousin_Vietnam_male,ollama-gemma2-2b,gemma,2B,male,Vietnam,East/SE Asia,Cousin,204,0.20938268,2.0108023,13.584056,-2.545551,22.113796,-19.22369,-11.757726
ollama-gemma3-12b_Cousin_Vietnam_male,ollama-gemma3-12b,gemma,12B,male,Vietnam,East/SE Asia,Cousin,175,-1.33217,0.701741,43.63598,-0.059641816,-29.37547,15.682491,-19.241592
ollama-gemma3-27b_Cousin_Vietnam_male,ollama-gemma3-27b,gemma,27B,male,Vietnam,East/SE Asia,Cousin,183,-1.1759326,1.5919418,54.364433,11.137976,-9.348821,16.31721,-28.503979
ollama-llama31-8b_Cousin_Philippines_female,ollama-llama31-8b,llama,8B,female,Philippines,East/SE Asia,Cousin,139,-0.6310513,-0.2855918,-2.812093,-0.83232605,-7.0534415,-12.487873,-2.4426086
ollama-llama32-1b_Cousin_Philippines_female,ollama-llama32-1b,llama,1B,female,Philippines,East/SE Asia,Cousin,208,0.64727396,-0.44834358,-3.3572006,21.212954,-14.672225,21.18986,-4.291772
ollama-llama32-3b_Cousin_Philippines_female,ollama-llama32-3b,llama,3B,female,Philippines,East/SE Asia,Cousin,201,0.61160797,-1.9873021,-5.0338373,9.416037,-6.880765,3.9813738,1.8686814
ollama-llama3-70b_Cousin_Philippines_female,ollama-llama3-70b,llama,70B,female,Philippines,East/SE Asia,Cousin,179,-0.17032593,-3.2266188,-2.1548796,13.147972,-6.861618,8.108716,2.0875454
ollama-mistral-nemo_Cousin_Philippines_female,ollama-mistral-nemo,mistral,12B,female,Philippines,East/SE Asia,Cousin,167,0.06232492,-0.12748376,-12.026487,0.15817958,6.2375712,0.90518886,-1.4682144
ollama-mistral-7b_Cousin_Philippines_female,ollama-mistral-7b,mistral,7B,female,Philippines,East/SE Asia,Cousin,197,1.846573,-0.46481687,-35.121044,30.19778,-13.483368,-17.463655,-0.71080124
ollama-qwen25-7b_Cousin_Philippines_female,ollama-qwen25-7b,qwen,7B,female,Philippines,East/SE Asia,Cousin,185,-1.0240068,-0.85340565,-17.180187,-20.25182,-5.700388,-18.047398,18.398972
ollama-qwen25-3b_Cousin_Philippines_female,ollama-qwen25-3b,qwen,3B,female,Philippines,East/SE Asia,Cousin,139,-0.2941901,-0.12561607,-8.878786,-9.953771,-6.8270407,-13.195065,10.683188
ollama-gemma2-2b_Cousin_Philippines_female,ollama-gemma2-2b,gemma,2B,female,Philippines,East/SE Asia,Cousin,187,-2.2392538,-0.7580225,16.5016,13.394597,-22.163374,-18.348124,-16.897095
ollama-gemma3-12b_Cousin_Philippines_female,ollama-gemma3-12b,gemma,12B,female,Philippines,East/SE Asia,Cousin,178,-1.9332095,-1.2532356,21.760561,27.588942,1.4529179,8.833578,-12.311623
ollama-gemma3-27b_Cousin_Philippines_female,ollama-gemma3-27b,gemma,27B,female,Philippines,East/SE Asia,Cousin,206,-2.2695425,0.35354772,22.215462,13.443654,9.806316,4.892069,-19.431763
ollama-gptoss-20b_Cousin_Philippines_female,ollama-gptoss-20b,gpt-oss,20B,female,Philippines,East/SE Asia,Cousin,130,0.015836656,0.7038851,-31.61695,-14.09413,20.432688,-12.981423,-3.7285433
ollama-llama31-8b_Cousin_Philippines_male,ollama-llama31-8b,llama,8B,male,Philippines,East/SE Asia,Cousin,162,0.7732439,-1.3933332,-7.5047626,25.078983,-12.023948,22.02238,10.944043
ollama-llama32-3b_Cousin_Philippines_male,ollama-llama32-3b,llama,3B,male,Philippines,East/SE Asia,Cousin,183,1.8669852,-0.7380387,-14.990446,19.4874,5.877517,16.67826,6.851463
ollama-llama3-70b_Cousin_Philippines_male,ollama-llama3-70b,llama,70B,male,Philippines,East/SE Asia,Cousin,178,0.35400528,-1.4717181,-13.554458,1.0546991,11.056222,0.34734794,-1.6524761
ollama-mistral-7b_Cousin_Philippines_male,ollama-mistral-7b,mistral,7B,male,Philippines,East/SE Asia,Cousin,197,2.9688425,0.46181145,-27.077293,29.972376,5.8694854,29.021614,4.993477
