model_key,country,narrator_role,recipient_gender_condition,axis,n_unique_words,n_matched_tokens,H_raw,effective_vocab_size,H_normalized,simpson_concentration,gini_simpson_diversity,lexicon_coverage
openai-gpt41,France,Grandfather,female,direct_marker,4.0,11.0,1.162225544921092,3.1970405217311133,0.8383685150260664,0.3553719008264462,0.6446280991735538,0.11428571428571428
openai-gpt41,France,Grandfather,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,France,Grandfather,female,role,15.0,24.0,2.553942940024198,12.857701110323836,0.9430929083163642,0.09374999999999994,0.90625,0.024429967426710098
openai-gpt41,France,Grandfather,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,France,Grandfather,male,direct_marker,5.0,12.0,1.4735023850806486,4.364494543886885,0.9155385080075168,0.25,0.75,0.14285714285714285
openai-gpt41,France,Grandfather,male,domain,1.0,3.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,France,Grandfather,male,role,15.0,23.0,2.607805034342705,13.569234137542384,0.9629825301175348,0.08128544423440456,0.9187145557655955,0.024429967426710098
openai-gpt41,France,Grandmother,female,direct_marker,4.0,9.0,1.2148896539491205,3.369922186199325,0.8763576394898526,0.3333333333333333,0.6666666666666667,0.11428571428571428
openai-gpt41,France,Grandmother,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,France,Grandmother,female,role,13.0,19.0,2.4791224365093933,11.930789796909,0.9665385514523047,0.09141274238227146,0.9085872576177285,0.021172638436482084
openai-gpt41,France,Grandmother,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,France,Grandmother,male,direct_marker,6.0,15.0,1.4141754640569788,4.113093673854848,0.7892663542982413,0.33333333333333326,0.6666666666666667,0.17142857142857143
openai-gpt41,France,Grandmother,male,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
openai-gpt41,France,Grandmother,male,role,15.0,16.0,2.685945324669788,14.672064691274741,0.9918373461380351,0.0703125,0.9296875,0.024429967426710098
openai-gpt41,France,Mother,female,direct_marker,4.0,12.0,1.14370838942625,3.1383851664283937,0.8250112108241772,0.3611111111111111,0.6388888888888888,0.11428571428571428
openai-gpt41,France,Mother,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,France,Mother,female,role,19.0,25.0,2.8652352524488442,17.55318214798085,0.973100571185884,0.06239999999999999,0.9376,0.030944625407166124
openai-gpt41,France,Mother,male,direct_marker,6.0,18.0,1.4593594123475304,4.303202067131411,0.8144839959887402,0.28395061728395066,0.7160493827160493,0.17142857142857143
openai-gpt41,France,Mother,male,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
openai-gpt41,France,Mother,male,role,17.0,27.0,2.6729115917964608,14.482073754549432,0.9434205148736675,0.08093278463648833,0.9190672153635117,0.02768729641693811
openai-gpt41,France,Nanny,female,direct_marker,4.0,10.0,1.0888999753452235,2.9710040966100055,0.7854752972273343,0.42000000000000004,0.58,0.11428571428571428
openai-gpt41,France,Nanny,female,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
openai-gpt41,France,Nanny,female,role,13.0,17.0,2.5070264355574183,12.268394904754631,0.9774175183086488,0.08650519031141868,0.9134948096885813,0.021172638436482084
openai-gpt41,France,Nanny,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,France,Nanny,male,direct_marker,4.0,11.0,1.162225544921092,3.1970405217311133,0.8383685150260664,0.3553719008264462,0.6446280991735538,0.11428571428571428
openai-gpt41,France,Nanny,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,France,Nanny,male,role,16.0,21.0,2.6895357734679943,14.724838672758072,0.9700449806689345,0.0748299319727891,0.9251700680272109,0.026058631921824105
openai-gpt41,France,Older Brother,female,direct_marker,4.0,19.0,1.0280940565630374,2.7957322460286704,0.7416130984854558,0.4072022160664819,0.5927977839335181,0.11428571428571428
openai-gpt41,France,Older Brother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,France,Older Brother,female,role,19.0,21.0,2.912494403331052,18.402644982465095,0.9891508786354839,0.05668934240362811,0.9433106575963719,0.030944625407166124
openai-gpt41,France,Older Brother,male,direct_marker,4.0,10.0,1.1682824501765625,3.216463455324144,0.8427376486136672,0.36,0.64,0.11428571428571428
openai-gpt41,France,Older Brother,male,domain,3.0,5.0,1.0549201679861442,2.8717458874925876,0.9602297178607612,0.3600000000000001,0.6399999999999999,0.09090909090909091
openai-gpt41,France,Older Brother,male,role,14.0,21.0,2.5164103001539404,12.38406171342232,0.9535261973716962,0.0929705215419501,0.9070294784580499,0.02280130293159609
openai-gpt41,France,Older Sister,female,direct_marker,4.0,15.0,1.0625354080615974,2.8936984026091066,0.7664572819896989,0.4044444444444444,0.5955555555555556,0.11428571428571428
openai-gpt41,France,Older Sister,female,domain,3.0,3.0,1.0986122886681096,2.9999999999999996,0.9999999999999998,0.3333333333333333,0.6666666666666667,0.09090909090909091
openai-gpt41,France,Older Sister,female,role,14.0,21.0,2.5164103001539404,12.38406171342232,0.9535261973716962,0.0929705215419501,0.9070294784580499,0.02280130293159609
openai-gpt41,France,Older Sister,male,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
openai-gpt41,France,Older Sister,male,role,15.0,19.0,2.6250481587325396,13.805239012871624,0.9693498878507173,0.08033240997229917,0.9196675900277008,0.024429967426710098
openai-gpt41,France,Older Sister,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,France,Teacher,female,direct_marker,5.0,12.0,1.3522093992338284,3.865957545551875,0.8401749385838428,0.30555555555555547,0.6944444444444445,0.14285714285714285
openai-gpt41,France,Teacher,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,France,Teacher,female,role,13.0,17.0,2.5070264355574183,12.268394904754631,0.9774175183086488,0.08650519031141868,0.9134948096885813,0.021172638436482084
openai-gpt41,France,Teacher,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,France,Teacher,male,direct_marker,4.0,12.0,1.1988493129136213,3.3162987042769267,0.8647869792568114,0.3472222222222222,0.6527777777777778,0.11428571428571428
openai-gpt41,France,Teacher,male,domain,4.0,5.0,1.3321790402101223,3.7892914162759954,0.9609640474436812,0.28,0.72,0.12121212121212122
openai-gpt41,France,Teacher,male,role,14.0,17.0,2.588573162682118,13.31076574998824,0.9808703788407277,0.07958477508650517,0.9204152249134948,0.02280130293159609
openai-gpt41,France,Uncle,female,direct_marker,3.0,9.0,0.936888307539016,2.552027924280892,0.8527924884900404,0.4320987654320988,0.5679012345679012,0.08571428571428572
openai-gpt41,France,Uncle,female,role,12.0,16.0,2.3933121229745242,10.94970070458694,0.9631396508109106,0.1015625,0.8984375,0.019543973941368076
openai-gpt41,France,Uncle,male,direct_marker,4.0,10.0,1.1682824501765625,3.216463455324144,0.8427376486136672,0.36,0.64,0.11428571428571428
openai-gpt41,France,Uncle,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,France,Uncle,male,role,14.0,19.0,2.4791224365093933,11.930789796909,0.9393969614410834,0.10249307479224376,0.8975069252077562,0.02280130293159609
openai-gpt41,Germany,Aunt,female,direct_marker,3.0,10.0,0.8979457248567797,2.4545555958911476,0.81734542214651,0.45999999999999996,0.54,0.08571428571428572
openai-gpt41,Germany,Aunt,female,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
openai-gpt41,Germany,Aunt,female,role,14.0,20.0,2.5536815580297962,12.854340777948517,0.9676491409916022,0.08500000000000002,0.915,0.02280130293159609
openai-gpt41,Germany,Aunt,male,direct_marker,3.0,9.0,0.8486855577264172,2.336573541485641,0.7725068857142601,0.5061728395061729,0.49382716049382713,0.08571428571428572
openai-gpt41,Germany,Aunt,male,domain,1.0,2.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Aunt,male,role,12.0,15.0,2.430791328878232,11.367874248827984,0.9782223928152853,0.09333333333333334,0.9066666666666666,0.019543973941368076
openai-gpt41,Germany,Aunt,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Cousin,female,direct_marker,3.0,9.0,0.9649629230074277,2.6246903390462624,0.8783471047618534,0.4074074074074074,0.5925925925925926,0.08571428571428572
openai-gpt41,Germany,Cousin,female,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
openai-gpt41,Germany,Cousin,female,role,14.0,16.0,2.599301927099795,13.45434264405943,0.9849357563894758,0.078125,0.921875,0.02280130293159609
openai-gpt41,Germany,Cousin,female,trait,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.13333333333333333
openai-gpt41,Germany,Cousin,male,direct_marker,3.0,10.0,0.8018185525433372,2.229591873920416,0.7298466991620974,0.5399999999999999,0.4600000000000001,0.08571428571428572
openai-gpt41,Germany,Cousin,male,role,12.0,13.0,2.458311329683084,11.685062651542049,0.98929725585177,0.08875739644970415,0.9112426035502958,0.019543973941368076
openai-gpt41,Germany,Family Doctor,female,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
openai-gpt41,Germany,Family Doctor,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Germany,Family Doctor,female,role,9.0,14.0,1.9652370493802307,7.136604117245741,0.8944179259831344,0.1836734693877551,0.8163265306122449,0.014657980456026058
openai-gpt41,Germany,Family Doctor,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Family Doctor,male,direct_marker,4.0,9.0,1.1490596969706204,3.1552246470812864,0.8288713632524446,0.3827160493827161,0.6172839506172839,0.11428571428571428
openai-gpt41,Germany,Family Doctor,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Germany,Family Doctor,male,role,16.0,21.0,2.7144523517424965,15.096340323172685,0.979031736647071,0.07029478458049886,0.9297052154195011,0.026058631921824105
openai-gpt41,Germany,Father,female,direct_marker,4.0,15.0,1.0832550105185086,2.954280130494807,0.7814033158465872,0.38666666666666666,0.6133333333333333,0.11428571428571428
openai-gpt41,Germany,Father,female,domain,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.09090909090909091
openai-gpt41,Germany,Father,female,role,14.0,16.0,2.599301927099795,13.45434264405943,0.9849357563894758,0.078125,0.921875,0.02280130293159609
openai-gpt41,Germany,Father,male,direct_marker,3.0,7.0,0.7963116401738131,2.2173474522732106,0.72483409150576,0.5510204081632654,0.44897959183673464,0.08571428571428572
openai-gpt41,Germany,Father,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Father,male,role,13.0,19.0,2.4791224365093933,11.930789796909,0.9665385514523047,0.09141274238227146,0.9085872576177285,0.021172638436482084
openai-gpt41,Germany,Father,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Grandfather,female,direct_marker,4.0,10.0,0.9404479886553263,2.5611285178871386,0.6783898247235197,0.5199999999999999,0.4800000000000001,0.11428571428571428
openai-gpt41,Germany,Grandfather,female,role,16.0,22.0,2.649948793001987,14.153313878103749,0.9557669955684153,0.08264462809917356,0.9173553719008265,0.026058631921824105
openai-gpt41,Germany,Grandfather,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Grandfather,male,direct_marker,6.0,12.0,1.539654447440098,4.662978688338383,0.8592975083332075,0.26388888888888884,0.7361111111111112,0.17142857142857143
openai-gpt41,Germany,Grandfather,male,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Germany,Grandfather,male,role,14.0,20.0,2.527519150841569,12.522401380590829,0.957735598419171,0.09000000000000002,0.9099999999999999,0.02280130293159609
openai-gpt41,Germany,Grandfather,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Grandmother,female,direct_marker,3.0,8.0,0.9002560512685369,2.4602329762891006,0.8194483718728035,0.46875,0.53125,0.08571428571428572
openai-gpt41,Germany,Grandmother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Grandmother,female,role,21.0,28.0,2.966943486189354,19.43243323134895,0.9745185154253357,0.05612244897959184,0.9438775510204082,0.03420195439739414
openai-gpt41,Germany,Grandmother,female,trait,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.13333333333333333
openai-gpt41,Germany,Grandmother,male,direct_marker,4.0,9.0,1.2148896539491205,3.369922186199325,0.8763576394898526,0.3333333333333333,0.6666666666666667,0.11428571428571428
openai-gpt41,Germany,Grandmother,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Grandmother,male,role,12.0,14.0,2.4410152780267023,11.484694984106925,0.9823368126263243,0.09183673469387757,0.9081632653061225,0.019543973941368076
openai-gpt41,Germany,Mother,female,direct_marker,6.0,17.0,1.6459168300174678,5.185762190537228,0.9186036732522918,0.2110726643598616,0.7889273356401384,0.17142857142857143
openai-gpt41,Germany,Mother,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Germany,Mother,female,role,16.0,19.0,2.7255503958317213,15.264813304770772,0.983034509939844,0.06925207756232686,0.9307479224376731,0.026058631921824105
openai-gpt41,Germany,Mother,male,direct_marker,3.0,12.0,0.9184277849930976,2.505348345611202,0.8359889967247164,0.4305555555555556,0.5694444444444444,0.08571428571428572
openai-gpt41,Germany,Mother,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Mother,male,role,11.0,15.0,2.338371704803573,10.364346599758322,0.9751767440930257,0.10222222222222223,0.8977777777777778,0.017915309446254073
openai-gpt41,Germany,Mother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Nanny,female,direct_marker,3.0,11.0,0.8599672810355049,2.3630833747998654,0.782775952814142,0.4876033057851239,0.5123966942148761,0.08571428571428572
openai-gpt41,Germany,Nanny,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Germany,Nanny,female,role,18.0,22.0,2.815204926619947,16.69659700695839,0.9739940611200375,0.06611570247933884,0.9338842975206612,0.029315960912052116
openai-gpt41,Germany,Nanny,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Nanny,male,direct_marker,4.0,10.0,1.2798542258336674,3.5961154666243216,0.9232196723355077,0.30000000000000004,0.7,0.11428571428571428
openai-gpt41,Germany,Nanny,male,domain,2.0,5.0,0.6730116670092565,1.9601317042077895,0.9709505944546688,0.52,0.48,0.06060606060606061
openai-gpt41,Germany,Nanny,male,role,14.0,15.0,2.615630577027551,13.675837328373255,0.9911230603728026,0.07555555555555556,0.9244444444444444,0.02280130293159609
openai-gpt41,Germany,Older Brother,female,direct_marker,3.0,10.0,1.0296530140645737,2.8000940728538315,0.9372305632161295,0.38,0.62,0.08571428571428572
openai-gpt41,Germany,Older Brother,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Older Brother,female,role,12.0,14.0,2.4410152780267023,11.484694984106925,0.9823368126263243,0.09183673469387757,0.9081632653061225,0.019543973941368076
openai-gpt41,Germany,Older Brother,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Older Brother,male,direct_marker,3.0,8.0,0.9743147528693494,2.649351128562104,0.8868595071429147,0.40625,0.59375,0.08571428571428572
openai-gpt41,Germany,Older Brother,male,role,13.0,18.0,2.476220649598165,11.896219369500571,0.9654072281757703,0.09259259259259259,0.9074074074074074,0.021172638436482084
openai-gpt41,Germany,Older Sister,female,direct_marker,5.0,13.0,1.3269201940506905,3.7694164212395305,0.8244618719363133,0.31360946745562124,0.6863905325443788,0.14285714285714285
openai-gpt41,Germany,Older Sister,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Older Sister,female,role,16.0,21.0,2.648438334546311,14.131952022639735,0.9552222128375472,0.08390022675736959,0.9160997732426304,0.026058631921824105
openai-gpt41,Germany,Older Sister,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Older Sister,male,direct_marker,3.0,5.0,1.0549201679861442,2.8717458874925876,0.9602297178607612,0.3600000000000001,0.6399999999999999,0.08571428571428572
openai-gpt41,Germany,Older Sister,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Older Sister,male,role,10.0,15.0,2.2110688711446103,9.125465128398089,0.9602550098461563,0.12000000000000002,0.88,0.016286644951140065
openai-gpt41,Germany,Older Sister,male,trait,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.13333333333333333
openai-gpt41,Germany,Teacher,female,direct_marker,4.0,9.0,1.2148896539491205,3.369922186199325,0.8763576394898526,0.3333333333333333,0.6666666666666667,0.11428571428571428
openai-gpt41,Germany,Teacher,female,domain,2.0,2.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Germany,Teacher,female,role,14.0,17.0,2.588573162682118,13.31076574998824,0.9808703788407277,0.07958477508650517,0.9204152249134948,0.02280130293159609
openai-gpt41,Germany,Teacher,male,direct_marker,3.0,9.0,0.936888307539016,2.552027924280892,0.8527924884900404,0.4320987654320988,0.5679012345679012,0.08571428571428572
openai-gpt41,Germany,Teacher,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Teacher,male,role,14.0,18.0,2.505289990918418,12.2471100015694,0.9493124544147958,0.09876543209876543,0.9012345679012346,0.02280130293159609
openai-gpt41,Germany,Uncle,female,direct_marker,3.0,6.0,1.0114042647073516,2.749459273997205,0.9206198357143047,0.3888888888888889,0.6111111111111112,0.08571428571428572
openai-gpt41,Germany,Uncle,female,domain,1.0,2.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Germany,Uncle,female,role,22.0,30.0,2.985309073326188,19.792618661593405,0.9657936176459652,0.057777777777777775,0.9422222222222222,0.035830618892508145
openai-gpt41,Germany,Uncle,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Germany,Uncle,male,direct_marker,3.0,10.0,0.9433483923290391,2.568567607415555,0.8586727110732548,0.42000000000000004,0.58,0.08571428571428572
openai-gpt41,Germany,Uncle,male,domain,2.0,3.0,0.6365141682948128,1.8898815748423097,0.9182958340544894,0.5555555555555556,0.4444444444444444,0.06060606060606061
openai-gpt41,Germany,Uncle,male,role,12.0,14.0,2.4410152780267023,11.484694984106925,0.9823368126263243,0.09183673469387757,0.9081632653061225,0.019543973941368076
openai-gpt41,Ghana,Aunt,female,direct_marker,4.0,12.0,1.236684869140504,3.444176621717137,0.8920795639257109,0.3194444444444444,0.6805555555555556,0.11428571428571428
openai-gpt41,Ghana,Aunt,female,domain,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.09090909090909091
openai-gpt41,Ghana,Aunt,female,role,16.0,21.0,2.6895357734679943,14.724838672758072,0.9700449806689345,0.0748299319727891,0.9251700680272109,0.026058631921824105
openai-gpt41,Ghana,Aunt,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Ghana,Aunt,male,direct_marker,4.0,11.0,1.2406842919533958,3.4579789224902,0.8949645376549995,0.3223140495867768,0.6776859504132232,0.11428571428571428
openai-gpt41,Ghana,Aunt,male,domain,2.0,4.0,0.6931471805599453,2.0,1.0,0.5,0.5,0.06060606060606061
openai-gpt41,Ghana,Aunt,male,role,11.0,13.0,2.351673301904631,10.50312993618945,0.9807239409418418,0.10059171597633138,0.8994082840236686,0.017915309446254073
openai-gpt41,Ghana,Cousin,female,direct_marker,4.0,13.0,1.1189688668816267,3.061695559392034,0.8071654175796328,0.3727810650887574,0.6272189349112426,0.11428571428571428
openai-gpt41,Ghana,Cousin,female,domain,3.0,3.0,1.0986122886681096,2.9999999999999996,0.9999999999999998,0.3333333333333333,0.6666666666666667,0.09090909090909091
openai-gpt41,Ghana,Cousin,female,role,18.0,25.0,2.7888535522534674,16.26236515865542,0.9648771112693857,0.06880000000000001,0.9312,0.029315960912052116
openai-gpt41,Ghana,Cousin,male,direct_marker,3.0,7.0,1.0042424730540764,2.729838563103603,0.914100892018565,0.3877551020408163,0.6122448979591837,0.08571428571428572
openai-gpt41,Ghana,Cousin,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Ghana,Cousin,male,role,12.0,18.0,2.289272964317816,9.867760858338896,0.9212712133524714,0.12962962962962965,0.8703703703703703,0.019543973941368076
openai-gpt41,Ghana,Family Doctor,female,direct_marker,4.0,9.0,1.2148896539491205,3.369922186199325,0.8763576394898526,0.3333333333333333,0.6666666666666667,0.11428571428571428
openai-gpt41,Ghana,Family Doctor,female,domain,3.0,3.0,1.0986122886681096,2.9999999999999996,0.9999999999999998,0.3333333333333333,0.6666666666666667,0.09090909090909091
openai-gpt41,Ghana,Family Doctor,female,role,12.0,16.0,2.3933121229745242,10.94970070458694,0.9631396508109106,0.1015625,0.8984375,0.019543973941368076
openai-gpt41,Ghana,Family Doctor,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Ghana,Family Doctor,male,direct_marker,4.0,17.0,1.2324052234657892,3.429468261868433,0.8889924521298744,0.314878892733564,0.685121107266436,0.11428571428571428
openai-gpt41,Ghana,Family Doctor,male,domain,1.0,4.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Ghana,Family Doctor,male,role,15.0,20.0,2.5798439652180236,13.19507910772894,0.9526573636515288,0.09000000000000002,0.9099999999999999,0.024429967426710098
openai-gpt41,Ghana,Father,female,direct_marker,6.0,15.0,1.5867847075280475,4.88800726190538,0.8856014073204163,0.2444444444444445,0.7555555555555555,0.17142857142857143
openai-gpt41,Ghana,Father,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Ghana,Father,female,role,14.0,25.0,2.3878154108095915,10.889678465133692,0.9047986127522682,0.11680000000000004,0.8832,0.02280130293159609
openai-gpt41,Ghana,Father,male,direct_marker,5.0,13.0,1.412744636863848,4.107212755870405,0.8777875964952416,0.2781065088757396,0.7218934911242604,0.14285714285714285
openai-gpt41,Ghana,Father,male,domain,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.09090909090909091
openai-gpt41,Ghana,Father,male,role,13.0,22.0,2.347180829317868,10.45605074304875,0.9150983127560894,0.11983471074380161,0.8801652892561984,0.021172638436482084
openai-gpt41,Ghana,Grandfather,female,direct_marker,6.0,12.0,1.539654447440098,4.662978688338383,0.8592975083332075,0.26388888888888884,0.7361111111111112,0.17142857142857143
openai-gpt41,Ghana,Grandfather,female,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Ghana,Grandfather,female,role,16.0,20.0,2.6491586832740186,14.142135623730955,0.9554820237218408,0.08500000000000002,0.915,0.026058631921824105
openai-gpt41,Ghana,Grandfather,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Ghana,Grandfather,male,direct_marker,4.0,11.0,1.1209503926735833,3.0677684028710237,0.8085947862963575,0.38842975206611563,0.6115702479338844,0.11428571428571428
openai-gpt41,Ghana,Grandfather,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Ghana,Grandfather,male,role,10.0,14.0,2.16822349161464,8.742738688014233,0.9416474979412396,0.13265306122448978,0.8673469387755102,0.016286644951140065
openai-gpt41,Ghana,Grandmother,female,direct_marker,4.0,10.0,1.1682824501765625,3.216463455324144,0.8427376486136672,0.36,0.64,0.11428571428571428
openai-gpt41,Ghana,Grandmother,female,domain,3.0,3.0,1.0986122886681096,2.9999999999999996,0.9999999999999998,0.3333333333333333,0.6666666666666667,0.09090909090909091
openai-gpt41,Ghana,Grandmother,female,role,16.0,20.0,2.6923109941417858,14.765760106200775,0.9710459299447973,0.07500000000000001,0.925,0.026058631921824105
openai-gpt41,Ghana,Grandmother,female,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Ghana,Grandmother,male,direct_marker,6.0,11.0,1.7201934592198251,5.585608947307176,0.960058249314534,0.19008264462809915,0.8099173553719008,0.17142857142857143
openai-gpt41,Ghana,Grandmother,male,role,10.0,15.0,2.0791512728828505,7.997678186615408,0.902963924855144,0.16444444444444445,0.8355555555555556,0.016286644951140065
openai-gpt41,Ghana,Mother,female,direct_marker,6.0,20.0,1.4688033259150552,4.3440336369534105,0.8197547445070074,0.27499999999999997,0.7250000000000001,0.17142857142857143
openai-gpt41,Ghana,Mother,female,domain,3.0,3.0,1.0986122886681096,2.9999999999999996,0.9999999999999998,0.3333333333333333,0.6666666666666667,0.09090909090909091
openai-gpt41,Ghana,Mother,female,role,11.0,13.0,2.3114234446919735,10.088775252531292,0.9639384467339628,0.1124260355029586,0.8875739644970414,0.017915309446254073
openai-gpt41,Ghana,Mother,male,direct_marker,4.0,16.0,1.103432909638192,3.014496776569348,0.7959585933443497,0.3984375,0.6015625,0.11428571428571428
openai-gpt41,Ghana,Mother,male,domain,1.0,1.0,-0.0,1.0,,1.0,0.0,0.030303030303030304
openai-gpt41,Ghana,Mother,male,role,18.0,25.0,2.7888535522534674,16.26236515865542,0.9648771112693857,0.06880000000000001,0.9312,0.029315960912052116
openai-gpt41,Ghana,Mother,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
openai-gpt41,Ghana,Nanny,female,direct_marker,5.0,10.0,1.4708084763221112,4.352752816480621,0.9138646883853214,0.26000000000000006,0.74,0.14285714285714285
openai-gpt41,Ghana,Nanny,female,domain,3.0,4.0,1.0397207708399179,2.82842712474619,0.946394630357186,0.375,0.625,0.09090909090909091
openai-gpt41,Ghana,Nanny,female,role,17.0,19.0,2.798513256943294,16.420215972350505,0.9877523917548534,0.06371191135734071,0.9362880886426593,0.02768729641693811
openai-gpt41,Ghana,Nanny,male,direct_marker,3.0,11.0,0.9075352941050092,2.4782069486465024,0.8260742242427029,0.47107438016528924,0.5289256198347108,0.08571428571428572
openai-gpt41,Ghana,Nanny,male,role,13.0,15.0,2.5232109529528914,12.468568442141818,0.9837273962594129,0.08444444444444445,0.9155555555555556,0.021172638436482084
openai-gpt41,Ghana,Nanny,male,trait,1.0,1.0,-0.0,1.0,,1.0,0.0,0.06666666666666667
